"study_ID" "type" "rgodHRother" "ma" "author_andor_study" "year" "Ntot" "ES" "SE" "unique" "citations" "countrycode" "jrnl_impact" "similarity" "N1" "N2" "remarks_N" "remarks_type" "remarks" "meta_nr" "typeWords" "Fisherz" "FisherzSE" "FisherzUncoined"
2007 1 1 "till" "Andersson" 2007 50 0.244774113 0.145864991 1 60 "SE" 2.635 1 25 25 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.244774113 0.145864991497895 0.244774113
2008 1 1 "till" "Burgaleta" 2008 96 0.459896681 0.103695169 1 8 "ES" 1083 0 48 48 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.459896681 0.103695169473043 0.459896681
2009 1 1 "till" "Cantor" 1991 49 0.181982689 0.147441956 1 102 "US" 3.162 1 24.5 24.5 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.181982689 0.147441956154897 0.181982689
2010 1 1 "till" "Chiappe exp. 3" 2007 101 0.40005965 0.101015254 1 23 "US" 2.647 0 50.5 50.5 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.40005965 0.101015254455221 0.40005965
2011 1 1 "till" "Colom" 2008 261 0.435611223 0.062257281 1 95 "ES" 3.162 1 130.5 130.5 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.435611223 0.062257280636469 0.435611223
2012 1 1 "till" "Colom" 2005 208 0.536060337 0.06984303 1 71 "ES" 3.162 0 104 104 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.536060337 0.0698430295769578 0.536060337
2013 1 1 "till" "Colom" 2006 403 0.459896681 0.05 1 25 "ES" 1.714 1 201.5 201.5 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.459896681 0.05 0.459896681
2014 1 1 "till" "Colom" 2007 135 0.447692024 0.087038828 1 37 "ES" 1.861 0 67.5 67.5 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.447692024 0.0870388279778489 0.447692024
2015 1 1 "till" "Cowan" 2005 63 0.677666068 0.129099445 1 314 "US" 3.571 0 31.5 31.5 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.677666068 0.129099444873581 0.677666068
2016 1 1 "till" "Cowan" 2003 51 0.604155603 0.144337567 1 68 "US" 5.495 1 25.5 25.5 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.604155603 0.144337567297406 0.604155603
2017 1 1 "till" "Cowan" 2003 50 0.354092529 0.145864991 1 68 "US" 5.495 1 25 25 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.354092529 0.145864991497895 0.354092529
2018 1 1 "till" "De Jonge" 1996 289 0.342828254 0.05913124 1 24 "NL" 1.861 1 144.5 144.5 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.342828254 0.0591312395989083 0.342828254
2019 1 1 "till" "De Smedt" 2009 106 0.298566264 0.098532928 1 80 "BE" 2.635 NA 53 53 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.298566264 0.0985329278164293 0.298566264
2020 1 1 "till" "Dixon" 1988 95 0.484700279 0.104257207 1 79 "CA" 2.909 0 47.5 47.5 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.484700279 0.104257207028537 0.484700279
2021 1 1 "till" "Gathercole" 2000 87 0.287682072 0.109108945 1 143 "GB" 2.909 1 43.5 43.5 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.287682072 0.109108945117996 0.287682072
2022 1 1 "till" "Gathercole" 2004 184 0.365443754 0.074329415 1 371 "GB" 3.782 1 92 92 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.365443754 0.0743294146247166 0.365443754
2023 1 1 "till" "Gathercole" 2004 154 0.255412812 0.081378846 1 371 "GB" 3.782 1 77 77 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.255412812 0.0813788458771159 0.255412812
2024 1 1 "till" "Gathercole" 2004 132 0.447692024 0.088045091 1 371 "GB" 3.782 1 66 66 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.447692024 0.0880450906325624 0.447692024
2025 1 1 "till" "Gathercole" 2004 105 0.447692024 0.099014754 1 371 "GB" 3.782 1 52.5 52.5 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.447692024 0.0990147542976674 0.447692024
2026 1 1 "till" "Gathercole" 2004 40 0.549306144 0.164398987 1 187 "GB" 1.414 0 20 20 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.549306144 0.164398987305357 0.549306144
2027 1 1 "till" "Gathercole" 2004 43 0.662462707 0.158113883 1 187 "GB" 1.414 0 21.5 21.5 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.662462707 0.158113883008419 0.662462707
2028 1 1 "till" "Jarvis" 2003 55 0.741416144 0.138675049 1 89 "GB" NA NA 27.5 27.5 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.741416144 0.138675049056307 0.741416144
2029 1 1 "till" "Jarvis" 2003 73 0.497311288 0.119522861 1 89 "GB" NA NA 36.5 36.5 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.497311288 0.119522860933439 0.497311288
2030 1 1 "till" "Kane" 2004 250 0.59014516 0.063628476 1 501 "US" 5.495 1 125 125 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.59014516 0.0636284762975778 0.59014516
2031 1 1 "till" "Kemper" 2001 100 0.708921359 0.101534617 1 78 "US" 2.913 1 50 50 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.708921359 0.101534616513362 0.708921359
2032 1 1 "till" "Passolunghi" 2008 72 0.354092529 0.120385853 1 49 "IT" 2.67 0 36 36 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.354092529 0.120385853085769 0.354092529
2033 1 1 "till" "Passolunghi" 2007 170 0.376885901 0.077382323 1 76 "IT" 1.623 0 85 85 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.376885901 0.0773823232534137 0.376885901
2034 1 1 "till" "Pazzaglia" 2008 92 0.376885901 0.105999788 1 9 "IT" 1.394 0 46 46 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.376885901 0.105999788000636 0.376885901
2035 1 1 "till" "Rasmussen" 2005 34 0.365443754 0.179605302 1 105 "CA" 2.635 0 17 17 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.365443754 0.179605302026775 0.365443754
2036 1 1 "till" "St Clair-Thompson" 2007 60 0.40005965 0.132453236 1 6 "GB" 2.127 1 30 30 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.40005965 0.132453235706504 0.40005965
2037 1 1 "till" "St Clair-Thompson" 2007 68 0.497311288 0.124034735 1 6 "GB" 2.127 1 34 34 "no information about condition size available" NA "authorname is Jing" "Meta-Analysis 106" "Correlational" 0.497311288 0.124034734589208 0.497311288
2038 1 1 "till" "Swanson" 2008 205 0.171666664 0.070359754 1 29 "US" 2.909 1 102.5 102.5 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.171666664 0.0703597544730292 0.171666664
2039 1 1 "till" "Turner" 1989 243 0.234189467 0.064549722 1 774 "US" 2.647 1 121.5 121.5 "no information about condition size available" NA NA "Meta-Analysis 106" "Correlational" 0.234189467 0.0645497224367903 0.234189467
2040 2 4 "tong" "Jing" 1996 158 0.812796783 0.165550851 1 NA "CN" NA NA 79 79 NA NA NA "Meta-Analysis 107" "Group Differences" 0.395969503115701 0.0803219328902499 0.395969503115701
2041 2 4 "tong" "Yang" 2000 100 1.936591059 0.242387963 1 NA "CN" NA NA 50 50 NA NA NA "Meta-Analysis 107" "Group Differences" 0.858776522391243 0.101534616513362 0.858776522391243
2042 2 4 "tong" "Xu" 2005 110 0.813070774 0.198415131 1 NA "CN" NA NA 55 55 NA NA NA "Meta-Analysis 107" "Group Differences" 0.396096415267124 0.0966736489045664 0.396096415267124
2043 2 4 "tong" "Li" 2006 180 1.322774486 0.164567888 1 NA "CN" NA NA 90 90 NA NA NA "Meta-Analysis 107" "Group Differences" 0.620747020551362 0.0751646028002829 0.620747020551362
2044 2 4 "tong" "Liang" 2000 234 0.878098203 0.136918114 1 NA "CN" NA NA 119 115 NA NA NA "Meta-Analysis 107" "Group Differences" 0.425984190350662 0.0657951694959769 0.425984190350662
2045 2 4 "tong" "Cai" 2000 1310 0.549751773 0.093032893 1 NA "CN" NA NA 130 1180 NA NA NA "Meta-Analysis 107" "Group Differences" 0.163633284928315 0.0276606388408955 0.163633284928315
2046 2 4 "tong" "Sun" 2000 100 1.506739387 0.228915314 1 NA "CN" NA NA 58 42 NA NA NA "Meta-Analysis 107" "Group Differences" 0.688070705200435 0.101534616513362 0.688070705200435
2047 2 4 "tong" "Zhang" 2000 186 0.818754598 0.152667668 1 NA "CN" NA NA 93 93 NA NA NA "Meta-Analysis 107" "Group Differences" 0.398727782823332 0.0739221270954573 0.398727782823332
2048 2 4 "tong" "Liang" 2006 111 1.569907863 0.217173268 1 NA "CN" NA NA 57 54 NA "Dissertation" NA "Meta-Analysis 107" "Group Differences" 0.720650520858915 0.0962250448649376 0.720650520858915
2049 2 4 "tong" "Wang" 2010 457 0.647839436 0.099013346 1 NA "CN" NA NA 286 171 NA NA NA "Meta-Analysis 107" "Group Differences" 0.308575766157985 0.0469323254463932 0.308575766157985
2050 1 1 "uttl" "Salthouse" 2004 330 0.080171325 0.055300126 1 85 "US" 2.021 1 165 165 "no information about condition size available" NA NA "Meta-Analysis 108" "Correlational" 0.080171325 0.0553001263609331 0.080171325
2051 1 1 "uttl" "Breneiser " 2007 189 0.223656109 0.073323558 1 NA "US" NA NA 94.5 94.5 "no information about condition size available" NA NA "Meta-Analysis 108" "Correlational" 0.223656109 0.0733235575106767 0.223656109
2052 1 1 "uttl" "Cuttler and Graf" 2007 141 0.120581028 0.085125653 1 14 "CA" 3.042 1 70.5 70.5 "no information about condition size available" "book" NA "Meta-Analysis 108" "Correlational" 0.120581028 0.0851256530758749 0.120581028
2053 1 1 "uttl" "Smith et al." 2011 413 0.040021354 0.04938648 1 8 "US" 1.036 1 206.5 206.5 "no information about condition size available" "thesis" NA "Meta-Analysis 108" "Correlational" 0.040021354 0.0493864798324795 0.040021354
2054 1 1 "uttl" "Uttl and Kibreab" 2011 176 0.140925576 0.076028592 1 6 "CA" 1.361 1 88 88 "no information about condition size available" "dissertation" NA "Meta-Analysis 108" "Correlational" 0.140925576 0.0760285921269706 0.140925576
2055 1 1 "ij95" "Bell" 1978 33 0.244774113 0.182574186 1 NA NA NA NA 16.5 16.5 "no information about condition size available" NA NA "Meta-Analysis 109" "Correlational" 0.244774113 0.182574185835055 0.244774113
2056 1 1 "ij95" "Connell" 1974 30 0 0.19245009 1 NA NA NA NA 15 15 "no information about condition size available" NA NA "Meta-Analysis 109" "Correlational" 0 0.192450089729875 0
2057 1 1 "ij95" "Connell" 1976 52 0 0.142857143 1 24 NA NA NA 26 26 "no information about condition size available" NA NA "Meta-Analysis 109" "Correlational" 0 0.142857142857143 0
2058 1 1 "ij95" "Goldberg" 1989 50 0.276863823 0.145864991 1 12 "CA" 0.667 NA 25 25 "no information about condition size available" "dissertation" NA "Meta-Analysis 109" "Correlational" 0.276863823 0.145864991497895 0.276863823
2059 1 1 "ij95" "Jacobson" 1986 23 0.020002667 0.223606798 1 75 "US" 4.235 NA 11.5 11.5 "no information about condition size available" NA NA "Meta-Analysis 109" "Correlational" 0.020002667 0.223606797749979 0.020002667
2060 1 1 "ij95" "Rodning" 1989 18 0 0.25819889 1 76 "US" 3.24 NA 9 9 "no information about condition size available" NA NA "Meta-Analysis 109" "Correlational" 0 0.258198889747161 0
2061 1 1 "ij95" "Taylor" 1989 37 0.287682072 0.171498585 1 NA "US" NA NA 18.5 18.5 "no information about condition size available" NA NA "Meta-Analysis 109" "Correlational" 0.287682072 0.171498585142509 0.287682072
2062 1 1 "ij95" "Urban" 1992 47 0 0.150755672 1 81 "US" 3.24 NA 23.5 23.5 "no information about condition size available" NA NA "Meta-Analysis 109" "Correlational" 0 0.150755672288882 0
2063 1 1 "ij95" "Van Ijzendoorn" 1988 65 -0.030009005 0.127000127 1 11 "NL" 0.647 1 32.5 32.5 "no information about condition size available" NA NA "Meta-Analysis 109" "Correlational" -0.030009005 0.127000127000191 -0.030009005
2064 1 1 "ij95" "Van Ijzendoorn" 1992 68 -0.030009005 0.124034735 1 173 "NL" 4.235 NA 34 34 "no information about condition size available" NA NA "Meta-Analysis 109" "Correlational" -0.030009005 0.124034734589208 -0.030009005
2065 1 1 "ij95" "Oppenheim" 1988 59 0.266108407 0.133630621 1 79 "US" 3.782 1 29.5 29.5 "no information about condition size available" "book" NA "Meta-Analysis 109" "Correlational" 0.266108407 0.133630620956212 0.266108407
2066 1 1 "ij95" "Waters" 1979 32 0 0.185695338 1 350 "US" 4.235 NA 16 16 "no information about condition size available" NA NA "Meta-Analysis 109" "Correlational" 0 0.185695338177052 0
2067 2 4 "ij05" "teasdale" 1986 4880 0.35 0.059516767 1 17 "DK" 2.25 NA 302 4578 "no information about condition size available" NA NA "Meta-Analysis 110" "Group Differences" 0.0842318145043484 0.0143193604772756 0.0842318145043484
2068 2 4 "ij05" "witmer" 1963 968 0 0.064282435 1 61 "US" NA NA 484 484 "no information about condition size available" NA NA "Meta-Analysis 110" "Group Differences" 0 0.0321911389989825 0
2069 2 4 "ij05" "neiss" 2000 784 0.08 0.071457137 1 34 "US" 2.839 1 392 392 "no information about condition size available" NA NA "Meta-Analysis 110" "Group Differences" 0.039989341006027 0.0357828133482257 0.039989341006027
2070 2 4 "ij05" "leahy" 1935 388 -0.06 0.101557459 1 9 "US" 1.979 NA 194 194 "no information about condition size available" NA NA "Meta-Analysis 110" "Group Differences" -0.0299955018215243 0.0509647191437626 -0.0299955018215243
2071 2 4 "ij05" "fisch" 1976 282 0 0.126322788 1 13 "US" 3.736 NA 94 188 "no information about condition size available" NA NA "Meta-Analysis 110" "Group Differences" 0 0.059868434008925 0
2072 2 4 "ij05" "plomin" 1985 364 0.14 0.10495682 1 120 "US" 4.864 NA 182 182 "no information about condition size available" "book" NA "Meta-Analysis 110" "Group Differences" 0.0699429590194018 0.0526315789473684 0.0699429590194018
2073 2 4 "ij05" "horn" 1979 633 0.153333333 0.090820308 1 105 "US" 2.839 NA 469 164 "no information about condition size available" NA NA "Meta-Analysis 110" "Group Differences" 0.0671297571299826 0.0398409536444798 0.0671297571299826
2074 2 4 "ij05" "scarr" 1976 321 0.75 0.115993699 1 176 "US" 5.45 NA 176 145 "no information about condition size available" "bookchapter" NA "Meta-Analysis 110" "Group Differences" 0.365082940120972 0.0560772154092044 0.365082940120972
2075 2 4 "ij05" "Hoopes" 1970 200 0.12 0.141548578 1 7 "US" NA NA 100 100 "no information about condition size available" "book" NA "Meta-Analysis 110" "Group Differences" 0.0599640581953339 0.0712470499879096 0.0599640581953339
2076 2 4 "ij05" "skodak" 1949 200 -1.12 0.152105227 1 206 "US" 0.647 NA 100 100 "no information about condition size available" "book" NA "Meta-Analysis 110" "Group Differences" -0.534224073953662 0.0712470499879096 -0.534224073953662
2077 2 4 "ij05" "tsitsikas" 1988 144 0.64 0.170880075 1 NA "GR" NA NA 72 72 "no information about condition size available" NA NA "Meta-Analysis 110" "Group Differences" 0.31477598001879 0.0842151921066519 0.31477598001879
2078 2 4 "ij05" "Hoopes" 1982 328 0.18 0.136387046 1 36 "US" NA NA 260 68 "no information about condition size available" NA NA "Meta-Analysis 110" "Group Differences" 0.0729046351906491 0.0554700196225229 0.0729046351906491
2079 2 4 "ij05" "dennis" 1973 136 -1.32 0.194366745 1 97 "US" NA NA 85 51 "no information about condition size available" NA NA "Meta-Analysis 110" "Group Differences" -0.602013873786457 0.086710996952412 -0.602013873786457
2080 2 4 "ij05" "morison" 2000 94 1.45 0.23812621 1 32 "CA" 1.054 1 59 35 "no information about condition size available" NA NA "Meta-Analysis 110" "Group Differences" 0.653462024801176 0.104828483672192 0.653462024801176
2081 2 4 "ij05" "tizard" 1978 39 -0.51 0.338767157 1 213 "GB" 5.669 NA 25 14 "no information about condition size available" NA NA "Meta-Analysis 110" "Group Differences" -0.242269871579677 0.166666666666667 -0.242269871579677
2082 2 4 "ij05" "colombo" 1992 27 -1.16 0.422288538 1 48 "CL" 3.292 1 16 11 "no information about condition size available" "bookchapter" NA "Meta-Analysis 110" "Group Differences" -0.54290280180265 0.204124145231932 -0.54290280180265
2083 2 4 "ij05" "segal" 1997 12 2.67 0.793958962 1 18 "US" 2.909 1 6 6 "no information about condition size available" NA NA "Meta-Analysis 110" "Group Differences" 1.09961188882142 0.333333333333333 1.09961188882142
2084 2 4 "ij08" "Aboud" 1991 162 -0.06 0.157170192 1 20 "ET" 2.558 1 81 81 NA NA NA "Meta-Analysis 111" "Group Differences" -0.0299955018215243 0.0793051585718144 -0.0299955018215243
2085 2 4 "ij08" "Anaut" 1999 80 -0.22 0.22456138 1 NA "FR" NA NA 38 42 NA "unpublished data" NA "Meta-Analysis 111" "Group Differences" -0.109642603770288 0.113960576459638 -0.109642603770288
2086 2 4 "ij08" "Bjerring Hansen" 1971 44 0.18 0.302121288 1 4 "NO" 5.545 NA 22 22 NA NA NA "Meta-Analysis 111" "Group Differences" 0.0898789407439468 0.156173761888606 0.0898789407439468
2087 2 4 "ij08" "Dennis" 1957 90 2.73 0.293604167 1 23 "LE" NA NA 49 41 NA NA NA "Meta-Analysis 111" "Group Differences" 1.11427158905035 0.107211253483779 1.11427158905035
2088 2 4 "ij08" "Dobrova" 2006 37 1.1 0.352900107 1 NA "UA" NA NA 18 19 NA NA NA "Meta-Analysis 111" "Group Differences" 0.525304397126366 0.171498585142509 0.525304397126366
2089 2 4 "ij08" "Dumaret" 1985 42 1.47 0.348108525 1 49 "FR" 5.669 NA 20 22 NA NA NA "Meta-Analysis 111" "Group Differences" 0.68043197457043 0.160128153805087 0.68043197457043
2090 2 4 "ij08" "Gardner" 1958 84 -2.8 0.308172499 1 11 "US" 4.235 NA 37 47 NA NA NA "Meta-Analysis 111" "Group Differences" -1.13218156119126 0.111111111111111 -1.13218156119126
2091 2 4 "ij08" "Goldfarb" 1945 30 1.35 0.404608865 1 18 "US" 1.504 NA 15 15 NA NA NA "Meta-Analysis 111" "Group Differences" 0.632065531523204 0.192450089729875 0.632065531523204
2092 2 4 "ij08" "Harden" 2002 65 0.37 0.250914007 1 12 "US" 1.133 1 35 30 NA NA NA "Meta-Analysis 111" "Group Differences" 0.183421628423753 0.127000127000191 0.183421628423753
2093 2 4 "ij08" "Hunt" 1976 22 0.42 0.432830711 1 47 "IR" NA NA 10 12 NA NA NA "Meta-Analysis 111" "Group Differences" 0.207635269048833 0.229415733870562 0.207635269048833
2094 2 4 "ij08" "Kaler" 1994 31 1.54 0.49489219 1 77 "RO" 5.669 1 25 6 NA NA NA "Meta-Analysis 111" "Group Differences" 0.576032972288665 0.188982236504614 0.576032972288665
2095 2 4 "ij08" "Klackenberg" 1956 111 1.61 0.265341826 1 22 "SE" 1.842 NA 90 21 NA NA NA "Meta-Analysis 111" "Group Differences" 0.594861728707575 0.0962250448649376 0.594861728707575
2096 2 4 "ij08" "Kohen-Raz" 1968 190 1.94 0.178420949 1 21 "IL" 4.235 NA 76 114 NA NA NA "Meta-Analysis 111" "Group Differences" 0.845864132203523 0.0731272424127131 0.845864132203523
2097 2 4 "ij08" "Levy" 1947 122 0.44 0.19616998 1 20 "US" 2.935 NA 83 39 NA NA NA "Meta-Analysis 111" "Group Differences" 0.203780469454528 0.0916698497028211 0.203780469454528
2098 2 4 "ij08" "Otieno" 1999 219 0.54 0.145649231 1 7 "KE" NA 1 73 146 NA NA NA "Meta-Analysis 111" "Group Differences" 0.251886415633633 0.0680413817439772 0.251886415633633
2099 2 4 "ij08" "Roy" 2000 38 -0.19 0.325174042 1 82 "GB" 5.669 1 19 19 NA NA NA "Meta-Analysis 111" "Group Differences" -0.0948576814038145 0.169030850945703 -0.0948576814038145
2100 2 4 "ij08" "Sloutsky" 1997 97 1.94 0.246683991 1 32 "RU" 1.495 1 52 45 NA NA NA "Meta-Analysis 111" "Group Differences" 0.858184005112514 0.103142124625879 0.858184005112514
2101 2 4 "ij08" "Spitz" 1945 164 3.93 0.290158891 1 1023 "? 'Western hemisphere' (according to MA)" NA NA 130 34 NA NA NA "Meta-Analysis 111" "Group Differences" 1.24535341790581 0.0788110406239101 1.24535341790581
